10000 100000
5286 8619 74
5431 9850 16
8971 5611 81
9201 7734 15
5516 242 75
9010 4849 17
621 9823 14
1660 129 96
4676 4363 58
4294 9822 2
674 734 78
6050 8668 95
1582 8639 11
1079 3345 86
6801 1034 97
4267 8854 83
1531 1001 96
4845 1844 11
2383 261 0
82 717 89
4224 6965 77
8603 4143 29
2510 5538 80
281 3099 76
7500 9150 70
5225 2474 27
1660 7136 95
572 7715 94
4891 8819 89
1217 7862 79
7104 6297 97
9838 1447 92
5940 7376 87
9694 4244 5
1499 6700 82
2549 7715 87
503 1518 94
4089 6798 41
9434 6096 97
514 3328 50
5273 8290 33
4359 5895 53
3424 802 84
2620 716 47
1642 5043 59
895 4901 59
2865 4627 18
5581 8918 27
7466 7278 8
9816 4653 52
8249 8716 37
6006 3624 21
6501 2870 20
2754 8190 44
9365 8906 47
4382 6277 37
9106 5029 67
6969 8620 79
3746 5732 43
1892 2474 82
1197 9723 89
3567 8060 74
1898 3603 43
7377 7633 92
3315 7112 86
5103 1782 80
4355 411 77
127 2286 68
2075 5027 68
1652 5185 85
8015 9447 2
7639 8968 73
4596 5855 42
3298 4699 4
6218 4315 93
7220 6016 88
6282 1132 20
4206 1 71
105 126 68
7806 1573 54
4658 5229 68
6932 7284 94
8328 3928 15
1616 9880 6
5787 8030 6
4756 156 6
9601 2505 90
7975 5393 7
6911 9167 62
783 3266 39
4513 8004 3
5545 8574 53
6684 894 47
9509 4789 76
6019 7760 2
2265 9078 12
6715 9020 80
8466 9421 13
2872 5634 1
1785 8501 67
4690 4723 98
7885 7753 83
2352 557 82
7415 2772 84
3114 2359 96
4844 6329 61
3427 6044 87
4891 7197 63
5673 801 85
3772 2518 20
3663 4553 95
4451 2453 41
6063 7700 64
2531 9091 51
6207 6861 30
1464 1859 80
9706 8372 69
603 1829 13
93 3753 94
1408 1775 97
2340 5954 53
2112 5218 80
3184 2756 61
4494 2453 83
7737 3251 18
5730 1493 18
6548 3736 77
8405 1615 69
2684 2078 9
7060 398 31
9121 9812 36
6299 6381 88
312 9258 15
4010 1520 41
3516 7070 2
561 9820 42
5313 2512 0
7928 5054 88
3528 4634 52
8920 1882 90
1801 3520 9
995 939 82
801 7714 57
8953 2963 11
3567 5373 59
8758 2593 36
2005 4887 24
2604 5197 65
6600 2928 31
1870 1437 42
3021 2360 60
6486 5109 76
4105 9387 2
5961 1379 8
1211 308 42
4557 7203 54
5596 7997 33
6766 429 68
7573 7081 82
5676 2800 62
4630 4653 97
6845 5162 6
1290 4683 85
3166 6059 61
6692 6373 2
3760 9446 61
5589 6790 95
1616 5552 99
2066 7184 68
8844 7063 71
7223 6476 16
7108 2288 96
2192 659 39
6426 4826 6
3733 3326 78
2790 8129 31
843 3920 24
5915 6259 79
9352 8249 59
3160 5271 27
8088 9480 81
7475 7750 37
5976 9215 62
3958 9906 16
3633 4851 48
8784 9840 42
5699 5056 77
435 8500 15
6652 4543 98
3600 8964 98
5340 4043 34
6769 58 70
4309 4156 47
7204 2822 68
3873 3904 64
2404 4494 18
4477 1398 18
3561 825 73
847 2917 41
1383 81 3
4967 2639 78
2016 6395 87
7849 1824 55
934 9407 11
7388 2639 63
760 5736 41
2707 5750 98
2954 9181 45
3013 4703 94
640 140 83
1417 718 85
8104 1787 70
5979 342 5
7246 1419 91
2244 51 34
2904 5721 34
4139 7968 59
7201 7204 84
3029 6969 1
8860 5118 32
7734 5951 64
777 2946 99
4949 2124 26
6389 1398 0
9613 808 92
877 2581 84
6948 2177 62
7386 6469 29
5268 7599 86
9117 1995 10
6938 2882 13
6595 7143 53
7602 5243 71
9092 4625 67
3548 9448 92
3587 704 85
3010 9021 81
732 4201 80
6339 6037 4
1393 5410 93
7579 4846 28
850 4768 32
1701 9559 31
4111 2421 88
8088 4996 30
2811 8272 71
8670 3766 55
4778 5580 71
8705 65 35
3693 5181 37
2193 7480 65
3106 8429 13
2985 4052 94
8752 3814 73
1781 1708 74
2270 7465 21
2093 8139 65
2661 9136 12
8148 6189 31
6751 8216 12
9453 5805 96
3244 8129 8
3407 2188 93
6378 9968 17
3387 5383 58
5398 2813 65
6720 8655 4
7092 4391 94
4488 5634 27
7522 9684 16
5932 2959 8
3415 2117 45
9435 9577 13
7580 9081 92
5736 2658 44
9861 3676 65
8329 747 93
3542 9234 76
2835 4646 86
9806 4475 69
4821 474 31
8645 3141 44
2666 8687 27
4800 6382 75
3419 5570 8
7643 7140 62
113 2518 53
9251 6846 16
5863 3032 7
6309 6089 98
2669 4923 55
7221 3161 16
8859 912 72
9303 7937 33
7469 4839 3
9428 5736 92
5039 6160 37
185 6226 64
780 5100 10
7040 6134 65
705 5384 10
3294 4557 33
9327 1249 16
6331 5006 53
9236 8796 49
6776 1833 71
4747 6943 88
9225 1242 87
3898 4860 87
222 7167 83
3965 7828 88
533 6498 58
2015 7654 60
3935 3735 59
1293 8107 0
5925 8729 58
1429 3971 42
6000 9237 6
3797 1554 17
9 3881 26
2039 2336 11
3141 3696 22
6579 5729 4
9390 9063 64
6791 1764 51
6441 6895 4
1091 9380 64
8736 6123 85
25 8174 82
8341 3421 23
1486 256 20
2974 6410 44
9068 4001 98
7439 8822 47
3506 5625 99
2354 7737 97
406 671 97
6076 1821 34
9513 3500 22
9984 2008 18
7174 5884 69
7219 4272 73
8461 2290 10
3780 6052 21
5457 155 52
6991 126 97
5037 4660 77
8115 2913 66
3754 899 71
238 855 48
7015 680 59
8605 7926 95
1394 6305 24
5628 3841 73
1031 6006 20
9195 9403 55
870 4184 46
9467 6430 32
1403 3347 7
4629 8360 60
2355 3817 28
8262 7129 77
8996 9377 22
7945 2420 26
2307 9964 35
9036 7050 65
4122 7801 69
7904 6761 76
3560 2221 30
7633 8744 53
2658 6671 36
2007 349 77
546 2697 53
531 2401 78
1630 679 51
7055 8644 63
5151 3007 55
3316 9231 56
9318 3219 62
5920 5646 7
833 3406 85
9962 2009 5
3973 7786 86
9660 2946 2
7661 3776 28
6902 8342 76
7320 8555 36
2410 1173 37
5921 5796 44
7002 7484 92
21 7538 94
558 9514 86
1629 9483 71
3316 4363 43
4074 866 23
3030 4522 56
3260 7201 42
6898 4738 1
910 3335 23
4518 2236 68
8856 947 80
7758 5391 32
1601 2262 48
6930 5514 72
8076 7570 90
7998 2391 30
2125 5121 96
6239 4351 31
169 3416 21
3391 1336 13
7642 7214 41
3034 957 16
5311 8687 34
3744 3730 56
7367 8107 93
3900 3491 65
7961 2366 53
2218 2414 23
9353 7350 55
4441 6627 91
6118 4451 83
198 7304 95
5542 726 3
27 5966 24
4001 5589 64
8374 3059 36
9490 1698 71
5282 355 6
1183 2049 98
6056 9557 29
5202 4113 1
9181 923 22
8627 5157 8
1846 2199 43
369 5443 33
3514 598 38
5088 3519 45
6196 3401 18
1529 1303 13
2456 7066 3
4307 8886 67
1515 5698 19
8449 6754 58
660 4105 16
2583 1919 33
3435 1147 28
3732 7494 17
3367 2418 34
72 2125 15
3200 766 0
5917 3759 32
9371 3377 82
192 8054 17
4375 4357 92
7849 203 38
5277 946 53
7090 981 65
3894 3684 47
3762 6633 35
9089 9515 51
6345 3162 33
2151 420 94
91 2790 83
9417 1242 7
1239 499 1
4988 8669 96
6837 5503 44
785 264 76
3537 470 64
5034 6338 12
3101 3480 30
1690 4288 52
4756 3006 46
3054 3302 20
0 2882 63
3106 594 25
8538 4870 69
8470 7435 44
7866 1386 42
9452 7875 32
5918 2299 69
5702 1089 85
1985 6388 77
4370 5697 26
2699 4323 1
9630 7114 21
1065 3935 25
4968 3898 78
682 8916 13
3230 146 22
6156 6170 78
6271 1522 18
6436 2167 60
5465 5645 33
9454 6118 64
2426 473 67
9688 7452 3
284 31 82
4584 3241 35
5639 693 63
6554 1931 46
2113 649 98
5346 3799 82
8881 7100 75
2451 3830 76
9445 360 33
8388 6189 81
9840 9526 44
1078 6462 24
5342 3136 73
729 5487 25
4290 258 23
7958 486 21
3839 9112 60
9371 5747 18
5555 9349 27
4093 2358 20
3427 1212 92
6445 7414 15
7264 273 22
523 6653 61
1759 8190 18
2681 6683 27
780 3632 92
9773 364 33
5181 2319 50
8914 5634 88
1109 1466 42
4512 5131 26
8154 3359 36
484 4724 98
3089 6372 54
2381 3781 50
8993 8408 47
4086 4839 79
8097 1040 11
3022 5083 76
8538 3547 71
7007 9917 89
5762 6487 86
3143 9271 83
692 5554 75
6335 1128 68
2889 4492 96
2111 1376 22
4990 3477 11
63 8536 3
3512 785 32
9897 1194 68
6092 6291 93
2574 1399 23
4039 2946 61
255 1473 17
901 6161 63
5234 6733 13
4806 3507 39
1180 8665 70
4623 1154 63
7642 9960 12
1145 1805 69
8477 4398 42
4644 6072 34
4472 4055 65
3394 6348 31
4430 7723 64
4129 6257 29
8811 145 77
6601 8221 76
4445 6439 21
2705 1762 81
6984 1756 11
5845 9785 11
7052 6417 23
8252 1753 40
2770 9028 3
3739 540 85
6314 4224 16
5907 1708 73
2166 7130 19
5066 9088 37
9795 87 46
8030 5782 67
7184 5200 36
7651 3319 1
4965 7845 80
1512 9682 82
3408 2594 20
336 1529 60
7197 1081 25
7935 4876 54
5676 4059 14
8871 3999 28
2695 3903 99
4155 8629 60
4542 3629 33
7654 2453 14
543 9837 79
5909 5585 36
7834 9769 32
3684 3745 44
738 2449 81
5348 5839 4
9988 1811 68
5670 7921 31
2674 7209 29
5143 9707 67
518 5473 54
5756 6616 62
346 6628 1
719 263 66
8560 3097 9
867 8285 35
9092 8220 41
4589 4256 2
4558 5658 51
5777 3511 63
8615 5330 80
9942 3662 74
8090 1280 72
1774 8193 83
2097 3077 11
5569 461 12
71 1398 78
8103 5675 76
7672 9960 40
4305 1804 75
9244 2709 44
241 3573 81
3628 8469 18
8719 246 27
7827 3643 12
6527 6956 75
7662 6906 20
6642 4231 47
5940 4679 92
3174 4346 65
6007 7416 65
4008 4446 50
1001 8528 11
5394 791 41
4309 7644 19
1328 1138 98
5342 5865 54
7207 4321 54
8078 6343 89
6125 7047 86
4485 2750 29
3143 9121 0
7299 9710 70
5191 5044 48
4539 1121 41
1324 3019 24
7750 1271 31
5786 3281 29
3441 1159 13
6150 1875 7
5173 1465 62
7577 7232 72
0 6322 93
2145 7985 57
3723 2524 91
4333 6869 56
4285 8068 84
1886 7502 16
1956 7361 7
5844 1612 8
8782 3666 67
71 2382 43
6663 8677 53
3396 6711 95
2571 7646 31
7132 5934 20
5208 1031 20
5129 4780 17
3498 3861 66
5127 3540 12
3788 9982 57
7305 5821 40
153 220 78
2632 3064 69
6920 2488 55
7786 9851 57
7652 1155 21
9209 2199 56
5276 3161 94
2858 2314 17
6365 5596 7
5410 4683 43
4801 1017 95
6430 5645 87
3103 2896 19
3906 7074 96
3741 4989 16
6461 6172 55
6378 8078 65
35 9110 62
4635 7097 82
8034 5672 42
2331 7859 71
7594 3870 27
3360 2318 73
8727 1825 66
3587 7887 28
8028 2064 83
1054 7158 79
7596 6911 41
1621 1766 84
4038 8012 55
8200 3421 11
8676 1700 68
2082 4753 78
1804 6174 25
35 4713 42
2886 712 14
1319 6591 30
9461 1060 48
5220 2892 38
4737 94 87
6586 6645 98
6037 1780 4
6317 2247 59
1262 8785 95
5137 7857 48
5752 1027 71
2742 577 14
7731 5234 41
6125 4670 58
8968 8005 1
6164 6881 74
8473 4921 30
7361 5897 98
5087 4223 4
2378 921 43
2638 6204 72
6115 5356 88
8040 6526 1
2189 2571 50
3211 5248 28
9081 8867 78
2085 456 58
6316 1587 65
1499 6368 33
3903 8301 33
5031 936 38
3801 3691 38
4846 8241 84
5992 2936 65
265 7123 66
4543 9392 94
9347 9415 30
1721 3029 61
1318 8554 30
2768 4047 1
4477 6001 19
3887 335 97
6697 3330 20
1735 624 16
6015 5283 47
6787 3405 0
8199 5416 94
4554 6233 67
79 4392 44
5894 1591 35
3663 5255 64
4631 9226 19
9885 1068 66
9569 86 27
4326 2058 70
8764 5821 24
5754 6034 65
4970 6772 95
1643 2893 31
5738 4028 45
2778 8285 84
4727 7559 19
2826 23 3
5222 4217 85
5365 2910 53
7742 6471 20
553 3265 57
2767 3497 10
3326 5015 56
7272 7630 77
6870 7815 28
8159 8482 93
9632 3181 71
4699 373 26
2648 409 56
2186 484 40
99 7223 48
3867 9214 98
4409 3782 22
9645 7369 73
630 6971 93
1465 5297 84
3409 3197 83
9853 5116 37
3467 4957 71
9282 1757 91
6815 2158 88
1123 1124 36
7465 7802 49
4690 3462 27
1799 5971 89
6666 1945 96
8182 9715 5
5013 1051 96
3640 777 85
664 3338 7
4447 2034 4
275 9506 13
2941 5082 64
1043 3919 62
3832 5138 22
8344 4657 66
289 1840 35
1082 8198 10
5137 1021 42
1067 2639 17
9574 3258 78
8274 7768 9
10 3687 38
2887 6173 28
4801 1264 51
3419 9205 78
7909 9893 30
8839 6967 76
1876 7073 2
7777 6650 94
938 8512 78
5235 1972 39
4960 5136 45
2276 1508 47
3473 3015 68
5824 8836 84
8384 6949 86
3706 8944 39
4382 8112 71
4442 8876 72
3643 657 78
6715 8006 19
8085 274 3
2606 1865 78
1030 710 78
9375 4131 89
7935 1482 28
7052 8202 42
1471 775 88
6667 7137 18
8122 8946 19
8878 412 3
2796 8885 5
56 5937 25
1084 1021 30
9988 666 51
8012 246 8
2953 3032 71
3846 4336 52
204 142 74
5945 5501 52
2697 8128 74
9396 7355 20
5992 7853 30
9916 6630 66
8007 9380 17
3788 7119 55
6783 7922 31
2163 5094 56
672 7271 97
636 5431 11
8910 1745 59
85 4186 86
6170 8520 36
8687 6945 67
1252 2304 9
1417 9482 35
3298 5138 42
2621 5638 25
9932 9092 44
2164 3972 66
8186 1660 76
8665 1578 16
6991 6028 44
7042 5934 22
9502 3871 80
595 3252 33
1198 5298 76
7803 7583 57
4316 755 22
6109 4962 94
4872 6512 27
7311 4909 20
48 6138 11
235 1821 27
3 785 80
4425 2862 95
5237 7807 33
1096 879 9
7739 8950 36
1146 4384 98
2151 541 20
9257 1852 1
1232 4634 17
993 6732 26
1030 9290 5
5645 9365 24
1964 9745 92
7439 8097 81
814 6682 72
4682 3542 88
4314 5930 23
5188 3647 8
3923 7705 78
9167 9644 4
5353 8781 99
5501 9967 64
2296 1357 11
7722 1168 95
4379 2328 11
6371 1075 60
7389 8750 44
7675 7532 70
5114 4366 4
2568 4205 96
4015 2142 76
8607 4749 56
7257 2099 78
984 7248 77
432 9477 16
2232 4221 26
694 5612 55
2907 498 74
8726 5439 92
3460 618 96
3334 4099 82
3153 4319 59
4707 7535 0
3562 2451 16
8466 2377 9
7177 1365 18
5299 6194 27
1145 7542 94
3648 953 47
2224 1873 98
420 7860 89
7568 7976 14
222 7852 50
1745 970 87
2310 9907 47
1997 216 94
906 6443 75
5388 6797 80
6100 8885 54
3133 445 27
5450 5771 0
5311 6386 49
2880 3033 24
4816 1691 82
120 6453 23
7186 6180 97
2077 2945 35
2632 3060 47
9457 7896 75
3178 9818 59
8650 8425 91
7551 4918 4
3806 6028 62
9691 2200 21
5972 4033 21
377 1387 70
4113 5842 85
2911 3950 85
4446 8747 58
6588 5311 76
5669 1037 83
6259 7788 50
4435 2171 4
3444 6912 26
7036 6263 34
2805 2123 29
5066 8185 44
5807 990 96
3275 8944 24
405 5047 61
1150 2199 66
3689 4071 34
3569 8192 49
2944 7338 21
4240 1428 20
2076 2178 57
1207 4260 15
3785 4906 9
3589 6557 80
4868 6724 77
6728 6693 27
6727 3726 73
3416 2913 57
936 4892 74
1443 6326 81
399 6104 30
8940 1795 60
6960 7364 16
693 370 73
8237 4685 97
6611 9126 3
9838 5254 58
3154 8931 43
2389 7091 61
6273 2413 20
1388 6395 70
6840 28 33
1886 485 92
5456 8469 57
3130 4571 7
1753 7889 9
7792 1361 56
4200 4058 79
231 9371 43
6946 5446 44
5109 675 79
1756 9514 43
6200 9195 46
1975 9023 3
2448 422 68
5913 6802 20
1110 5419 47
8470 9362 49
5285 7194 74
4466 3657 94
2940 4746 38
8423 2002 5
6231 9508 73
7577 7856 33
6403 1166 81
5170 7425 17
931 7112 0
3854 8003 84
9305 2951 6
7241 1399 60
2857 3951 29
8393 7081 92
9801 5492 30
7934 8499 76
5526 7514 4
9269 8233 35
5346 5490 49
4693 9828 89
9918 515 31
896 2544 70
8198 5922 0
7212 6578 91
1250 2835 95
474 9305 85
4131 5494 68
9499 7677 11
7893 2435 48
2175 8675 9
439 3412 83
8735 2566 59
4450 3276 6
247 79 33
2002 6685 98
4984 9527 27
111 3207 56
5848 7871 40
1437 4907 1
6894 8817 60
3518 9138 61
4304 9234 30
8529 4693 92
4692 7282 66
9725 3238 39
1614 8644 30
7164 8212 48
3787 500 4
7471 3255 91
9386 5384 80
4656 3204 0
2064 6724 27
8321 8954 51
7415 2275 78
6840 9881 40
2707 1479 22
6418 8994 19
6597 3940 34
8264 3326 13
3236 9005 37
495 9663 32
482 7467 93
8150 1765 85
1751 1861 68
4924 8665 48
9575 4495 9
4488 3917 47
5622 511 47
3675 1873 45
6718 3703 38
2099 1206 66
6458 6330 83
9662 7447 30
7351 463 44
1242 7124 16
5630 4846 40
7589 100 39
4313 9041 91
5341 3250 28
8498 2509 78
4894 4114 24
8216 1376 70
7111 8226 90
2818 1411 83
2331 4102 33
89 6756 84
289 2631 13
2568 1184 24
2006 6801 78
2823 7667 94
6077 1406 5
7793 6746 13
54 1719 41
6369 4425 31
4604 1992 58
6539 117 70
1370 5890 6
6565 139 29
9125 4067 75
4015 7363 49
3877 6026 92
6126 784 48
3121 497 35
7538 1846 34
311 5983 12
5883 4314 91
9811 9820 60
3586 5900 52
9414 7809 17
4373 5782 72
3983 311 2
3159 4914 5
5401 5022 64
9861 9520 33
3656 5452 62
364 4689 40
1431 2633 19
4414 4376 97
9867 1471 71
9405 4381 35
7238 7315 76
2626 9610 27
7423 2113 54
4107 3868 65
5519 7791 31
5523 8732 29
9879 2747 90
1430 3794 16
3029 8487 60
6144 4661 25
5760 6530 18
5655 6502 31
6353 5894 35
7991 6878 20
8909 6552 2
3491 6619 87
9285 9264 11
1593 4679 66
3095 1768 80
1436 8529 52
8185 162 81
2377 5922 67
7084 9024 55
8856 8351 85
5022 8804 57
2398 1766 37
7935 9703 58
602 4620 97
3339 6520 79
2431 2591 57
8751 2806 59
7343 3913 97
5052 44 79
418 8953 36
6636 4694 22
3253 713 84
4353 6916 25
621 8477 9
6803 7961 38
2514 4383 8
4725 2718 86
9076 8872 75
8126 9046 80
7472 5719 42
1058 40 68
639 8915 10
9069 3523 56
4284 2429 55
4884 1057 90
5034 8764 97
2367 4763 47
2292 4382 76
9537 3042 83
4929 4006 56
9083 7411 52
7460 1 95
6074 6556 68
9445 9881 27
6655 8292 53
2952 9683 48
178 3117 75
1316 2394 71
8370 9566 97
779 8197 56
9184 9690 42
9857 3834 98
5435 3740 82
8826 3653 8
1714 6296 92
8660 7551 88
9731 4144 88
565 4538 30
619 4579 95
1457 8974 91
4845 2002 3
1138 5929 62
9316 6704 21
6463 8054 66
672 4014 53
3468 2817 59
9618 8244 8
8885 7822 60
339 771 90
3746 3985 4
1752 9561 67
1960 8097 33
9172 5705 89
8340 3808 65
3906 5900 97
3235 4089 36
1483 2948 62
6077 5106 14
5907 8326 90
3209 7365 71
1720 7684 59
5312 2745 6
6944 5888 91
5502 7874 46
5750 7195 57
4297 8351 63
411 3101 35
6778 2950 1
2144 6135 93
4489 9295 74
1258 8985 6
6476 593 81
8142 3057 97
821 16 34
4549 865 99
6620 5539 72
3939 7920 71
9812 6154 13
5375 2804 88
1473 998 44
6319 7221 82
6876 2705 74
4882 8577 95
7918 1416 29
8802 7031 72
6451 3965 96
1714 1003 15
8489 5045 10
6184 1150 87
7668 3112 40
2880 4819 14
6873 6497 4
4055 1864 75
6673 487 76
6325 8126 19
251 180 11
2948 6044 22
5765 4124 69
7220 7494 25
3204 6257 98
4480 5043 42
5529 7553 10
8145 722 30
4677 9953 50
7300 9893 14
4974 7399 54
8127 4166 16
343 2456 89
6705 8284 42
5179 8322 82
8914 2028 8
1021 184 60
1832 3726 95
7469 4368 24
7015 4431 26
6927 5172 60
2286 488 32
3640 7515 7
1020 4919 92
1433 4076 77
5346 1221 77
8626 2187 98
391 6882 82
1093 8594 87
1018 6012 81
5583 7396 62
1559 4131 30
8166 4886 85
17 3934 30
6742 8083 20
3069 62 54
4682 8781 16
7742 2166 48
8048 8680 62
1232 2662 66
4055 9531 63
608 4466 88
1237 3113 55
7061 3049 48
4630 7833 19
8512 8205 50
339 9399 40
1051 114 59
3847 2665 55
5352 4665 85
4311 1199 97
691 9706 99
976 6826 78
5545 6561 56
7571 7457 60
3472 3222 6
5472 7209 91
4269 3366 17
5841 3579 76
4603 7923 25
6776 2690 68
3317 5102 38
8482 7672 15
3641 2616 3
6070 2893 25
4517 5227 99
5272 1904 7
5069 130 89
7964 4882 61
7573 2097 27
6392 1551 29
6345 9498 53
6222 4979 93
2617 2832 98
6149 5852 62
9350 5540 49
9166 4336 22
5670 8402 69
3939 6239 91
8704 323 9
9168 6797 50
2956 8497 91
9360 3416 51
7794 2242 9
3276 3447 73
5024 8318 9
1535 4620 1
9601 8351 64
6626 3607 52
5726 3381 6
3292 2589 88
1691 265 40
1390 8423 66
9984 2019 80
313 3116 52
7226 7515 23
8003 3370 33
6385 3678 55
7915 1498 1
4273 1997 0
189 6689 55
8690 1120 68
9492 3523 46
8415 7680 68
3454 8278 13
2073 174 49
1744 2417 43
3974 2694 53
4758 6304 80
3343 6640 49
6370 8388 92
6663 1781 79
1707 1771 34
8338 3667 45
1643 4977 83
6161 7989 50
6881 9594 88
7431 6192 49
3297 4103 15
7531 926 74
7107 847 7
8369 123 87
4061 3570 4
4427 2460 34
3309 684 76
8891 7811 65
3914 2203 52
5782 5584 25
4367 7190 54
896 3247 1
2887 4228 83
114 1399 47
8737 9058 63
5380 9501 46
4400 2779 47
7038 5647 60
1091 2054 19
4310 3195 85
5504 4553 0
6600 2228 81
8743 8009 17
1028 1864 26
9438 4591 26
3098 2355 39
6771 5975 32
8666 7772 99
872 8035 26
4574 1464 79
2262 2047 16
3397 5750 79
9735 5602 49
6167 3592 85
8472 5682 12
5703 1100 95
7698 4251 32
310 5098 14
3936 6110 93
1552 3083 10
9401 1168 89
8442 710 94
7997 9477 61
4339 5193 73
8391 1282 80
7742 7735 11
2550 4491 65
2849 9924 58
5900 7460 90
4086 5709 21
1732 1323 87
1950 1971 25
4695 292 79
1934 6819 55
1124 4394 69
1136 437 55
4344 8822 37
52 2100 47
4040 387 21
1393 7337 85
8497 2697 67
3377 497 7
5747 2917 97
3670 1387 34
8424 6120 89
9260 6857 43
7317 6581 11
2850 3535 25
5777 8666 10
9490 5613 45
238 6553 20
1866 2837 42
3011 4170 15
643 8746 26
4545 8639 16
1961 9378 50
7795 8124 50
4220 4142 66
475 9176 83
8779 6461 58
5026 4305 52
5815 8863 66
4902 267 14
3130 213 96
2905 7012 45
1327 9780 92
8107 8740 72
6846 3054 59
1904 5880 54
2619 1119 7
3516 4701 13
1301 5306 58
9344 7888 63
5092 8074 48
7330 7355 48
7457 1747 46
3588 7907 18
2846 6309 34
5697 9858 26
2233 7969 14
5900 5705 89
7448 8318 67
8399 7542 8
6661 7213 81
